-0.008925000,0.010850000,0.002625000
-0.010850000,0.009800000,0.000000000
-0.009450000,0.007700000,-0.001225000
-0.007350000,0.000350000,-0.003675000
-0.004550000,-0.003150000,-0.005950000
0.000875000,-0.004550000,-0.002450000
0.007700000,-0.006475000,0.005075000
0.010850000,-0.006475000,0.005600000
0.011725000,-0.004375000,0.000350000
0.009275000,-0.004200000,-0.002275000
0.001575000,-0.002800000,-0.002800000
-0.004375000,0.000525000,-0.004375000
-0.007700000,0.006475000,-0.002275000
-0.009450000,0.008925000,0.006300000
-0.008575000,0.007175000,0.012250000
-0.004725000,0.008400000,0.007000000
0.000000000,0.011025000,-0.007350000
0.008400000,0.014875000,-0.016275000
0.010850000,0.010325000,-0.013300000
0.013825000,0.014350000,-0.002800000
0.014175000,0.012425000,0.005775000
0.007350000,0.014175000,0.007175000
-0.002275000,0.015050000,0.001750000
-0.004900000,0.004725000,-0.006125000
-0.008225000,-0.001925000,-0.006125000
-0.017150000,-0.010675000,0.001925000
-0.009800000,-0.005775000,0.008400000
-0.008925000,-0.007000000,0.005950000
-0.003850000,-0.008925000,0.000875000
0.005425000,-0.006475000,-0.000175000
0.017150000,-0.017150000,0.001225000
0.022400000,-0.017850000,-0.002275000
0.019950000,-0.018725000,-0.004725000
0.015750000,-0.016275000,-0.000525000
0.007700000,-0.018025000,0.008400000
-0.003500000,-0.022400000,0.011025000
-0.010675000,-0.019250000,0.011025000
-0.011375000,-0.018725000,0.006125000
-0.012600000,-0.021525000,0.001575000
-0.013125000,-0.022050000,0.000000000
-0.008400000,-0.016275000,0.000350000
-0.003500000,-0.009975000,-0.002800000
0.002275000,-0.001050000,-0.005600000
0.005600000,0.002450000,-0.001575000
0.002800000,0.004550000,0.000875000
0.002800000,0.006650000,-0.006125000
-0.000525000,0.004725000,-0.010500000
-0.001050000,0.005775000,-0.007875000
-0.001925000,0.009800000,-0.000175000
-0.005425000,0.012600000,0.001050000
-0.007700000,0.017850000,-0.004550000
-0.007525000,0.021175000,-0.007175000
-0.004025000,0.019775000,0.000525000
-0.003850000,0.015925000,0.005775000
0.000000000,0.008575000,0.001750000
-0.002800000,0.002975000,-0.008925000
-0.004900000,-0.008050000,-0.009100000
0.000000000,-0.003500000,0.000175000
-0.004900000,-0.002975000,0.008575000
-0.010500000,-0.009975000,0.005425000
-0.009625000,-0.006300000,0.001225000
-0.007175000,-0.004550000,-0.001400000
-0.005425000,-0.001400000,0.003325000
-0.006125000,-0.013825000,0.009975000
-0.012075000,-0.005950000,0.009800000
-0.011900000,0.000875000,0.004025000
-0.001925000,0.012425000,-0.002800000
-0.000525000,0.008400000,-0.003325000
0.003675000,0.006650000,-0.003675000
0.006300000,0.003850000,-0.003850000
0.007175000,0.005425000,-0.002450000
0.011900000,0.005950000,-0.001225000
0.010500000,0.001925000,-0.000525000
0.008225000,0.003500000,-0.000875000
0.010150000,-0.000700000,0.001225000
0.010850000,-0.001575000,0.002975000
0.008400000,-0.006300000,0.006125000
0.007350000,-0.012950000,0.007350000
0.004550000,-0.010675000,0.006825000
0.001400000,-0.012250000,0.002450000
0.003850000,-0.005775000,-0.002100000
0.005075000,-0.002450000,0.000000000
0.001750000,0.001225000,0.000350000
0.004900000,0.011025000,0.001400000
0.005075000,0.012600000,0.001400000
0.004550000,0.017150000,0.005950000
0.004550000,0.021525000,0.006475000
0.008050000,0.021525000,0.001925000
0.009450000,0.023625000,-0.003150000
0.007350000,0.028525000,-0.005425000
0.007525000,0.029225000,-0.004025000
0.006125000,0.029575000,-0.001575000
0.000175000,0.028000000,-0.001750000
-0.003150000,0.020650000,-0.004900000
-0.006475000,0.013125000,-0.007700000
-0.009625000,0.005250000,-0.007000000
-0.008400000,0.005950000,-0.005600000
-0.001750000,0.006825000,-0.001575000
0.001400000,0.012600000,-0.000525000
0.005075000,0.009100000,0.000000000
0.008575000,0.008925000,0.000175000
0.011550000,0.004025000,-0.002975000
0.013825000,0.002625000,-0.006125000
0.016450000,0.008750000,-0.003325000
0.014350000,0.007000000,0.003150000
0.012250000,0.000525000,0.007000000
0.008925000,-0.000875000,0.004375000
0.006300000,-0.004025000,0.004025000
0.003325000,-0.008925000,0.002625000
0.001925000,-0.013475000,0.000700000
0.003150000,-0.020300000,-0.002100000
0.000525000,-0.021875000,0.000175000
0.001400000,-0.018725000,0.009100000
0.000350000,-0.016800000,0.014175000
-0.001575000,-0.019425000,0.014175000
0.001400000,-0.005775000,0.005600000
-0.001050000,-0.007350000,-0.001400000
-0.003325000,-0.002800000,0.000175000
-0.002100000,0.003325000,0.006300000
-0.004725000,0.009100000,0.005950000
-0.004025000,0.017850000,0.002275000
-0.000350000,0.022575000,0.001225000
0.005250000,0.016450000,0.000175000
0.007000000,0.014175000,-0.003675000
0.009450000,0.013825000,-0.011550000
0.011725000,0.012950000,-0.014875000
0.009625000,0.012775000,-0.010150000
0.008925000,0.017850000,-0.003675000
0.006650000,0.015400000,0.000875000
0.002450000,0.016625000,0.001400000
0.000000000,0.008575000,-0.000350000
-0.001400000,0.003675000,-0.001050000
-0.005600000,-0.005075000,-0.003675000
-0.006650000,-0.007175000,-0.004725000
-0.006300000,-0.004900000,-0.001225000
-0.003325000,-0.008925000,0.005775000
0.001750000,-0.013125000,0.010150000
0.004900000,-0.012250000,0.009100000
0.007525000,-0.007525000,0.002975000
0.010150000,-0.010500000,0.000875000
0.005950000,-0.007175000,0.002625000
0.004200000,-0.007350000,0.004025000
0.002975000,-0.001400000,0.004900000
0.001575000,-0.000350000,0.006825000
-0.002275000,-0.000700000,0.006475000
-0.004200000,-0.000700000,0.001400000
-0.005075000,-0.004375000,-0.001575000
-0.005775000,-0.002975000,-0.002625000
-0.003850000,-0.004375000,-0.001925000
-0.003500000,-0.001575000,-0.001575000
-0.008050000,-0.012600000,-0.005075000
-0.007525000,-0.008750000,-0.002975000
0.001050000,-0.014000000,-0.000700000
0.010150000,-0.010325000,0.002800000
0.013300000,-0.017675000,0.004900000
0.012950000,-0.016100000,0.002450000
0.016275000,-0.015225000,-0.001225000
0.020475000,-0.001050000,-0.000525000
0.019250000,0.002275000,0.005425000
0.012775000,0.000000000,0.006475000
0.008400000,-0.006475000,0.004550000
0.001050000,-0.001050000,0.001050000
-0.006300000,0.005250000,-0.003675000
-0.010675000,0.009275000,-0.004200000
-0.010325000,0.005075000,-0.001050000
-0.011025000,0.002625000,0.003675000
-0.007700000,0.006825000,0.003150000
-0.007350000,-0.000525000,-0.001225000
-0.000350000,-0.001050000,-0.004550000
0.002450000,-0.005600000,-0.002975000
0.006300000,-0.003325000,0.001750000
0.006475000,-0.002450000,0.003325000
0.008925000,0.003325000,0.000700000
0.013125000,-0.000350000,-0.001225000
0.013825000,-0.002275000,0.000875000
0.013125000,-0.001050000,0.004025000
0.011725000,-0.001925000,0.007350000
0.011900000,0.000350000,0.004550000
0.010325000,0.000000000,0.001750000
0.009975000,-0.000875000,0.002100000
0.011375000,-0.004200000,0.004200000
0.007875000,0.000000000,0.005600000
0.005950000,0.001750000,0.004900000
0.003325000,0.004550000,0.003325000
-0.004375000,-0.000700000,0.004900000
-0.004900000,-0.001225000,0.007000000
-0.003500000,0.004200000,0.005425000
-0.003500000,0.008400000,-0.001750000
-0.002625000,0.016450000,-0.005425000
0.003150000,0.014350000,0.001925000
0.005250000,0.012075000,0.007350000
0.003150000,0.012950000,0.000700000
0.004900000,0.014700000,-0.007700000
0.003675000,0.015225000,-0.008050000
0.003325000,0.010850000,-0.004025000
0.005775000,0.005950000,-0.003325000
0.004025000,0.010325000,-0.002100000
0.004375000,0.011375000,-0.001400000
0.000175000,0.004375000,0.003325000
-0.001750000,-0.006650000,0.000350000
-0.004375000,-0.013650000,-0.002100000
-0.005950000,-0.015050000,-0.000525000
-0.005950000,-0.018200000,0.004025000
-0.003325000,-0.017850000,0.004900000
-0.004200000,-0.020475000,0.002800000
0.001925000,-0.015750000,0.002625000
0.003675000,-0.017150000,0.005775000
0.003500000,-0.013650000,0.004900000
0.007000000,-0.012600000,0.002100000
0.007000000,-0.008050000,-0.001225000
0.003675000,-0.003850000,0.000525000
0.005950000,-0.002100000,0.006475000
0.003850000,0.001225000,0.003850000
0.004375000,0.003500000,-0.000525000
0.001225000,0.004725000,-0.004200000
0.001575000,0.006125000,-0.005425000
0.001050000,0.006125000,-0.004550000
0.002100000,0.007175000,-0.002275000
0.001225000,0.011900000,0.000525000
0.001925000,0.010325000,0.000000000
0.003850000,0.008225000,-0.002975000
0.004200000,0.003500000,-0.005775000
0.005950000,0.005425000,-0.005775000
0.005950000,0.001925000,-0.001925000
0.007175000,0.003500000,0.002450000
0.006300000,0.002800000,0.009100000
0.001925000,-0.000875000,0.012250000
-0.002275000,-0.004900000,0.007700000
-0.002275000,-0.004200000,0.001400000
-0.005250000,-0.013300000,0.000875000
-0.002800000,-0.010850000,0.002625000
-0.001225000,-0.012950000,0.004025000
0.002975000,-0.009275000,0.002800000
0.005075000,-0.009275000,0.002800000
0.011200000,-0.006300000,0.000175000
0.011725000,-0.007875000,-0.004550000
0.014175000,-0.005250000,-0.007350000
0.011725000,-0.005075000,-0.003150000
0.004200000,0.001050000,-0.000350000
-0.001575000,0.007700000,0.001400000
-0.007175000,0.005950000,0.001750000
-0.010150000,0.005250000,0.000525000
-0.008225000,0.002975000,-0.004025000
-0.010325000,-0.004900000,-0.005775000
-0.007525000,-0.009800000,-0.004725000
-0.005075000,-0.012600000,-0.002800000
0.003325000,-0.013650000,0.002975000
0.007350000,-0.011900000,0.006300000
0.013650000,-0.007875000,0.006300000
0.011375000,-0.007700000,0.000525000
0.009975000,-0.007175000,-0.000875000
0.003850000,-0.007175000,0.002800000
-0.000875000,-0.005250000,0.001925000
-0.004550000,0.000700000,0.001750000
-0.006825000,0.003325000,0.004900000
-0.013125000,0.002275000,0.006650000
-0.011725000,-0.001050000,0.000350000
-0.006825000,-0.003500000,-0.010150000
0.000525000,-0.006650000,-0.010325000
0.003500000,-0.003150000,-0.005600000
0.007525000,-0.006475000,-0.000175000
0.012600000,0.003325000,0.000875000
0.012775000,0.000000000,0.000525000
0.009800000,-0.002275000,0.000000000
0.008400000,-0.005425000,-0.002100000
0.004550000,-0.012775000,-0.006300000
0.004025000,-0.009450000,-0.006300000
0.008750000,0.000000000,-0.001750000
0.006300000,-0.001925000,0.000175000
0.000000000,-0.002450000,0.002450000
-0.000350000,-0.004900000,0.001050000
-0.005250000,-0.013300000,-0.002625000
-0.010675000,-0.010850000,-0.006300000
-0.012950000,-0.010150000,-0.002450000
-0.017850000,-0.014175000,0.006650000
-0.015925000,-0.012950000,0.012950000
-0.011200000,-0.010850000,0.012950000
-0.007350000,-0.014350000,0.007175000
-0.004725000,-0.010675000,0.000175000
0.001575000,-0.012600000,-0.001400000
0.002975000,-0.007875000,-0.001575000
0.010150000,-0.003675000,0.001750000
0.007875000,0.004900000,0.005250000
0.006475000,0.006825000,0.006475000
0.005775000,0.012250000,0.000700000
0.002800000,0.011200000,-0.004375000
0.001925000,0.017675000,-0.007350000
0.000000000,0.017325000,-0.004725000
-0.002275000,0.018900000,-0.001400000
-0.002100000,0.016100000,-0.000525000
-0.002450000,0.015050000,0.001750000
-0.004375000,0.009625000,-0.000875000
-0.001225000,0.008575000,-0.006475000
-0.001400000,0.002975000,-0.010150000
-0.001050000,0.000350000,-0.007000000
0.000000000,-0.000525000,-0.000700000
0.004200000,0.003150000,0.002975000
0.001925000,0.000700000,0.003675000
0.001750000,-0.001925000,0.001750000
0.001575000,-0.003500000,0.001050000
0.002450000,-0.006125000,0.000350000
0.001400000,-0.004725000,-0.000700000
-0.000350000,-0.002975000,0.001050000
-0.000875000,-0.001400000,0.002625000
-0.005075000,-0.005775000,0.004200000
-0.005250000,-0.005775000,0.004550000
-0.004025000,-0.007525000,0.000525000
-0.003150000,-0.007700000,-0.002450000
-0.002800000,-0.011550000,-0.003500000
-0.002450000,-0.009975000,-0.001400000
0.000000000,-0.005425000,0.002975000
-0.000175000,-0.003500000,0.004200000
-0.000350000,-0.005425000,0.002975000
0.001575000,-0.005250000,-0.002800000
0.000350000,-0.007525000,-0.004200000
0.000000000,-0.003850000,-0.002275000
0.000175000,-0.004200000,-0.000700000
0.000000000,-0.000525000,0.000700000
-0.002100000,-0.002275000,0.002975000
-0.001225000,-0.003325000,0.002100000
-0.001925000,-0.007525000,-0.001925000
0.000525000,-0.007875000,-0.003850000
0.001050000,-0.007350000,-0.001750000
0.001575000,-0.006650000,0.002450000
0.004550000,-0.004025000,0.001225000
0.004375000,-0.005425000,0.001925000
0.004025000,-0.000350000,0.000525000
0.005425000,-0.001050000,-0.001400000
0.001925000,-0.003325000,-0.002625000
0.001225000,-0.001750000,-0.002275000
0.000175000,0.000350000,0.000875000
-0.002625000,0.001400000,0.005425000
-0.002975000,-0.003150000,0.004725000
0.002100000,0.005775000,0.001925000
0.002800000,0.001925000,-0.005250000
0.006650000,0.002100000,-0.006650000
0.007175000,0.002450000,-0.001225000
0.008225000,0.007000000,0.001575000
0.008050000,0.003850000,0.005075000
0.006125000,0.004200000,0.006300000
0.003150000,0.005775000,0.003675000
0.002100000,0.008225000,-0.002275000
0.000525000,0.007525000,-0.005775000
0.002100000,0.007875000,-0.004900000
0.000875000,0.009975000,-0.001225000
-0.000875000,0.011375000,0.000700000
0.000525000,0.011375000,0.000000000
0.000525000,0.006300000,-0.002975000
0.000525000,0.003150000,-0.003675000
0.001225000,-0.000350000,-0.004025000
0.001575000,0.000000000,-0.002625000
0.000875000,-0.006825000,0.000000000
0.005075000,-0.005250000,0.002100000
0.004550000,-0.009100000,0.004375000
0.007875000,-0.011900000,0.002625000
0.013125000,-0.013475000,-0.000525000
0.015400000,-0.013650000,-0.006825000
0.013475000,-0.016100000,-0.007875000
0.011725000,-0.009625000,0.000350000
0.009450000,-0.008225000,0.007875000
0.005425000,-0.005425000,0.008575000
-0.001225000,-0.006125000,0.001225000
-0.002625000,-0.006300000,-0.001750000
-0.006125000,-0.005075000,-0.001575000
-0.001925000,-0.001925000,-0.000350000
-0.001925000,-0.003850000,-0.001925000
0.000000000,0.001400000,-0.002975000
0.003150000,0.000000000,0.002625000
